0.9997799469615753,0.9997855893471762,0.9997291654911695,0.999661456863962,0.9994978276815438,0.9994865429103423,0.9993624104271286,0.999311628956723,0.9992326355583142,0.9989900129774869
0.9994244766687356,0.9994131918975342,0.9994019071263329,0.9993229137279241,0.9992721322575185,0.9991310726175028,0.9989166619646788,0.9988997348078769,0.9987191784686565,0.9986909665406536
0.9989674434350843,0.998820741409468,0.9988207414094677,0.9988376685662699,0.9989843705918862,0.9987868870958643,0.9986740393838515,0.9986232579134457,0.9984709135022289,0.9983411386334142
0.9982508604638041,0.9982790723918074,0.9984032048750212,0.9982790723918074,0.9982847147774079,0.99830164193421,0.9982395756926028,0.9983919201038199,0.9982452180782035,0.9980251650397788
0.9977035490605427,0.997957456412571,0.9976640523613384,0.9977261186029454,0.9977656153021496,0.9979066749421655,0.9976979066749422,0.9976640523613385,0.9977543305309485,0.9976076285053319
0.9972634429836933,0.9971788071996841,0.9972013767420865,0.9971280257292785,0.9970828866444732,0.9972352310556903,0.9971393105004795,0.9970772442588727,0.9970546747164702,0.997088529030074
0.9963380917451898,0.9963437341307906,0.9966258534108221,0.9964678666140043,0.9963719460587936,0.9964678666140045,0.9963268069739885,0.9963155222027874,0.9967161315804323,0.9964452970716018
0.9955199458330984,0.9956440783163121,0.9957005021723185,0.9953901709642837,0.99544659482029,0.9957456412571235,0.9956327935451108,0.9960221181515545,0.9957512836427241,0.9955312306042995
0.9952773232522711,0.9952716808666704,0.9951419059978559,0.9950121311290413,0.9951419059978559,0.9949557072730351,0.9946397336793996,0.9951362636122554,0.9948372171754217,0.9951926874682615
0.9941996276025504,0.9939682897929245,0.9937595215257009,0.9941375613609432,0.9938836540089149,0.9939795745641256,0.9943350448569654,0.9941037070473395,0.9938892963945156,0.9943406872425662
