0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.978723404255319673e-01,1.000000000000000000e+00
9.979166666666665630e-01,9.000000000000000222e-01
9.979591836734693633e-01,9.000000000000000222e-01
9.979999999999999982e-01,9.000000000000000222e-01
9.980392156862745168e-01,9.000000000000000222e-01
9.980769230769229727e-01,9.000000000000000222e-01
9.981132075471699228e-01,9.000000000000000222e-01
9.981481481481481177e-01,9.000000000000000222e-01
9.981818181818182811e-01,9.000000000000000222e-01
9.982142857142857206e-01,9.000000000000000222e-01
9.982456140350877138e-01,9.000000000000000222e-01
9.982758620689654583e-01,9.000000000000000222e-01
9.983050847457626276e-01,9.000000000000000222e-01
9.983333333333332948e-01,9.000000000000000222e-01
9.983606557377049384e-01,9.000000000000000222e-01
9.983870967741935720e-01,9.000000000000000222e-01
9.984126984126984183e-01,9.000000000000000222e-01
9.984374999999999778e-01,9.000000000000000222e-01
9.984615384615385114e-01,9.000000000000000222e-01
9.984848484848484196e-01,9.000000000000000222e-01
9.985074626865670933e-01,9.000000000000000222e-01
9.985294117647057766e-01,9.000000000000000222e-01
9.985507246376812418e-01,9.000000000000000222e-01
9.985714285714285543e-01,9.000000000000000222e-01
9.985915492957746498e-01,9.000000000000000222e-01
9.986111111111111160e-01,9.000000000000000222e-01
9.986301369863014310e-01,9.000000000000000222e-01
9.986486486486485514e-01,9.000000000000000222e-01
9.986666666666665915e-01,9.000000000000000222e-01
9.986842105263157299e-01,9.000000000000000222e-01
9.987012987012986454e-01,9.000000000000000222e-01
9.987179487179487225e-01,9.000000000000000222e-01
9.974683544303797333e-01,9.000000000000000222e-01
9.987500000000000266e-01,1.000000000000000000e+00
