0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00
9.666666666666667851e-01,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00
9.800000000000000933e-01,1.000000000000000056e-01
9.833333333333331705e-01,1.000000000000000056e-01
9.857142857142857650e-01,1.000000000000000056e-01
9.875000000000000444e-01,1.000000000000000056e-01
9.888888888888889284e-01,1.000000000000000056e-01
9.800000000000000933e-01,1.000000000000000056e-01
9.909090909090909616e-01,2.000000000000000111e-01
9.916666666666668073e-01,2.000000000000000111e-01
9.923076923076923350e-01,2.000000000000000111e-01
9.857142857142857650e-01,2.000000000000000111e-01
9.933333333333334014e-01,2.999999999999999889e-01
9.937500000000000222e-01,2.999999999999999889e-01
9.941176470588235503e-01,2.999999999999999889e-01
9.944444444444444642e-01,2.999999999999999889e-01
9.947368421052631415e-01,2.999999999999999889e-01
9.949999999999998845e-01,2.999999999999999889e-01
9.952380952380952550e-01,2.999999999999999889e-01
9.954545454545454808e-01,2.999999999999999889e-01
9.956521739130433923e-01,2.999999999999999889e-01
9.958333333333332371e-01,2.999999999999999889e-01
9.960000000000001075e-01,2.999999999999999889e-01
9.961538461538461675e-01,2.999999999999999889e-01
9.962962962962962354e-01,2.999999999999999889e-01
9.928571428571428825e-01,2.999999999999999889e-01
9.931034482758620552e-01,2.000000000000000111e-01
9.933333333333334014e-01,2.000000000000000111e-01
9.903225806451612101e-01,2.000000000000000111e-01
9.906249999999999778e-01,2.000000000000000111e-01
9.909090909090909616e-01,2.000000000000000111e-01
9.911764705882353255e-01,2.000000000000000111e-01
9.885714285714286564e-01,2.000000000000000111e-01
9.861111111111110494e-01,2.000000000000000111e-01
9.891891891891890776e-01,2.999999999999999889e-01
9.894736842105263941e-01,2.999999999999999889e-01
9.897435897435897800e-01,2.999999999999999889e-01
9.875000000000000444e-01,2.999999999999999889e-01
9.902439024390243816e-01,4.000000000000000222e-01
9.880952380952381375e-01,4.000000000000000222e-01
9.883720930232557933e-01,4.000000000000000222e-01
9.863636363636363313e-01,4.000000000000000222e-01
9.866666666666666918e-01,5.000000000000000000e-01
9.869565217391305101e-01,5.000000000000000000e-01
9.872340425531914709e-01,5.000000000000000000e-01
9.875000000000000444e-01,5.000000000000000000e-01
9.857142857142857650e-01,5.000000000000000000e-01
9.859999999999999876e-01,4.000000000000000222e-01
9.862745098039216174e-01,4.000000000000000222e-01
9.865384615384616973e-01,4.000000000000000222e-01
9.849056603773584939e-01,4.000000000000000222e-01
9.851851851851851638e-01,4.000000000000000222e-01
9.836363636363637530e-01,4.000000000000000222e-01
9.821428571428573173e-01,4.000000000000000222e-01
9.842105263157894246e-01,5.000000000000000000e-01
9.844827586206896797e-01,5.000000000000000000e-01
9.847457627118643142e-01,5.000000000000000000e-01
9.849999999999999867e-01,5.000000000000000000e-01
9.852459016393442237e-01,5.000000000000000000e-01
9.838709677419356092e-01,5.000000000000000000e-01
9.841269841269841834e-01,5.000000000000000000e-01
9.843750000000000000e-01,5.000000000000000000e-01
9.846153846153846700e-01,5.000000000000000000e-01
9.833333333333331705e-01,5.000000000000000000e-01
